NAME,DriveAlone,Carpool,Bus,Subway,LongDistanceRail,LightRail,Ferry,Taxi,Motorcycle,Bicycle,Walked,Other,WorkFromHome
Maryland,0.6563184536983441,0.08341246691207534,0.02476124358891903,0.01921495706609262,0.0038986686642378016,0.0009079868795895899,1.6078934326065654e-05,0.005109002563801842,0.0007081036567910483,0.002856060118820172,0.021995666884835736,0.011752439899465675,0.16904887113270103
Massachusetts,0.6281934352374251,0.07152128070372057,0.021517468051740266,0.03531546913665006,0.013157855460599567,0.0009182928328384122,0.0018086352632588705,0.004437601269328178,0.0007763699157064709,0.010951673211493098,0.04212505552768053,0.013275355696007081,0.15600150769355178
Michigan,0.7502425619437881,0.08420935992562208,0.008826574278197497,5.4031635944967935e-05,8.801246948848292e-05,6.268514013927921e-05,0.000102153561708455,0.0013106892938212925,0.0005259642061517972,0.0035555349184723823,0.020277481999128318,0.008569712946380988,0.12217523768115636
Minnesota,0.6984145765499183,0.08027374860470937,0.015176962347734588,0.000344968837814984,0.00020531478656428035,0.0013048821256479832,0.00016065215442205054,0.0017011796601040373,0.0012998825772738529,0.004539256620485283,0.02597265380360641,0.009348488853173596,0.16125743307854523
Mississippi,0.803153299817336,0.1032189705695696,0.002131737263382288,3.547639676486796e-05,0.0,0.0,9.145026721610408e-05,0.000272774072903207,0.0003500337814133639,0.001049312979867539,0.01524539023642259,0.010786401345264965,0.06366515326985948
Missouri,0.7499265110062127,0.08381963494095176,0.006367178694914562,0.0006587645676276699,0.00011501192301253465,0.00037074043951031946,6.162529972304865e-05,0.0009612887662680905,0.0013570747821364405,0.0025305918533331047,0.018327100499988796,0.01015927668375478,0.1253452005425663
Montana,0.7247803586905314,0.0936860540804914,0.005275706933940381,0.0,0.0,0.0,0.0003362498966076521,0.0011094448460263174,0.0015607749211520965,0.007967504234590944,0.04170397781829559,0.010308666616319089,0.11327126196204512
Nebraska,0.768565416223204,0.08592923063464987,0.004390402737076402,0.0002021704160531086,8.94215301773365e-05,0.0,5.34585234755816e-05,0.0010856940131313572,0.0012421816909416962,0.004115334334465682,0.02293467854417861,0.009905378413448221,0.10148663293919821
Nevada,0.6976800374137366,0.12124810048852909,0.021803735932603454,0.00036727127161362283,0.0003530208871771154,0.000437227704301932,0.00013019669416990863,0.0028494291425543686,0.0026602876763970884,0.0033592042585330654,0.015924804607797032,0.01764262367714329,0.11554406024544343
New Hampshire,0.7208222038497414,0.06845427372169931,0.005196408886627661,0.0006213961672178411,0.00043855465106419064,0.000351108708555923,0.0,0.0010202026625964556,0.001816490714830832,0.0023848893411345714,0.02560973670821674,0.011916497074535742,0.16136823751377935
New Jersey,0.6330151043222255,0.08016768357724965,0.045374834663139484,0.020680974527456587,0.022154925971754065,0.005694841489951786,0.002071724196782865,0.006634168195588173,0.0002683790587532534,0.0034897811153304604,0.02499317318769467,0.01522208473780774,0.14023232495626572
New Mexico,0.7483336075498125,0.10053197996954087,0.005814444036635322,5.167925953113201e-05,0.0006971426642873113,0.0003396065626331532,5.6952653360839355e-05,0.00045983994195048075,0.0018741641670779914,0.0062753386573517434,0.01785465682862314,0.010958112378131869,0.10675247533106366
New York,0.4909686591313326,0.06409956610933441,0.05331429295710423,0.15871490847222017,0.02044382662264899,0.0008465537411290082,0.0018880655790165166,0.007185294868543527,0.0007713328514804969,0.008722329629200325,0.05795567683448397,0.010877068136208033,0.12421242506729772
North Carolina,0.7130078019394877,0.08542058380135296,0.005092720582732175,0.00024552892964660634,6.720543019876006e-05,0.0007713350511448598,0.00025793902329126377,0.0014706915591507067,0.0008685156306084077,0.0022567277981515453,0.01747761219106504,0.011732311607141494,0.16133102645602856
North Dakota,0.7666216053108027,0.10087386843693422,0.001339770669885335,0.0,0.0,0.0,0.00025347012673506336,0.0007193723596861798,0.0043452021726010865,0.0020663850331925165,0.0308050694025347,0.010375377187688594,0.08259987929993964
Ohio,0.754374567506114,0.08087027388161187,0.010719787529665193,0.00020255514620950456,7.097335565363386e-05,2.863528953352059e-05,0.0002109876241089462,0.001658738673469334,0.0007517202694106418,0.003041665048977764,0.020144486995274474,0.009107427484642789,0.11881818119532833
Oklahoma,0.773629758851027,0.09947334033228929,0.002534179653024858,3.258696510533465e-05,8.472610927387009e-05,0.0,0.00013252032476169425,0.0017711015534749382,0.0013507297036161213,0.0022246034845241785,0.01810640404469411,0.009701682627943214,0.09095836635026534
Oregon,0.6459005575261173,0.09352997976602341,0.01814944029035999,0.000603137479438495,0.0004294261217241095,0.0031122476211733765,9.219317867523254e-05,0.0010034499657914785,0.002458161279835411,0.013188476823120108,0.034341473829267936,0.010599789411370816,0.17659166670710227
Pennsylvania,0.6849045593671741,0.08237643598203283,0.023404221489048773,0.00706173232102397,0.005984020352188257,0.0016491632547601066,6.741662360376833e-05,0.0021075644949715786,0.0008241046229677624,0.004835075724450451,0.03482529713399849,0.010670270700003976,0.1412901379337759
Rhode Island,0.7295951153887464,0.07596342366975717,0.012450006098482297,0.0009648345126766512,0.005384868846221763,0.0,0.0,0.002535876370110519,0.0015728622999106163,0.0022373238039237815,0.030397748476744757,0.020669303881001317,0.11822863665242474
South Carolina,0.7607953634252186,0.08692700059600794,0.00292578464405879,0.00022260537651824447,0.00013723342208293206,0.00023417447314732885,8.058474203707058e-05,0.0009362989582227953,0.001671136061352914,0.0014385573256716659,0.015222936492042457,0.011231997089374862,0.11817632739426444
South Dakota,0.7601196712880668,0.09071373851140697,0.006100931037499707,0.0009410670120802275,0.0,0.0,0.00021339388029030103,0.0005377525783315586,0.0016900795318991841,0.002693030769263599,0.030551601841162398,0.008589103681684617,0.09784962986831464
Tennessee,0.757539801477459,0.08289168238744218,0.0043991725288997805,0.00012018312499632693,0.00013252466839448274,2.4976933067696305e-05,0.000228024706594498,0.0009502988416579982,0.0006035602414240966,0.0011025112102352533,0.014469578095523546,0.009347543739017496,0.1281901420452876
Texas,0.7165274220901698,0.105842002592434,0.007238641616470293,0.000403944618172684,0.0003226692584701018,0.0006720249401176932,0.000126540938256805,0.0015952400609288199,0.001156231509517865,0.0017756943300606546,0.014305882079519596,0.013461307456375806,0.13657239850950584
Utah,0.6801227044824746,0.10542652382677395,0.010064051832145437,0.000959854545118932,0.003334110138694367,0.0018066493000676051,0.00014709309435416326,0.0010931035835338799,0.0022986901215738846,0.004544311362047444,0.0182014725460834,0.008117231465693276,0.16388420370143908
Vermont,0.6810890876270294,0.08464399402803995,0.008675243751969304,0.00016785094835785821,0.00029742010147620494,0.0,0.000235580278396994,0.0,0.0011455091037053833,0.007208756518948017,0.04549644126541946,0.008954995332565734,0.16208512104409178
Virginia,0.684423722409813,0.08599860110276229,0.010472998130996539,0.01171131000650108,0.0023521301202859743,0.0003890140424246882,8.58891837649341e-05,0.0025159134840079364,0.0013618917915067476,0.00278797204215697,0.019533850160836634,0.01126244764985721,0.16710425987508606
Washington,0.6487077109753459,0.0890829945241815,0.03062379190854379,0.0012260801774127922,0.0014665337313111422,0.004241455745675201,0.0023651932998096045,0.0010461929654005714,0.001899298362223996,0.006762723849575984,0.030670899063344113,0.009297451140562574,0.17260967425661286
West Virginia,0.7762096531505083,0.09762289129071132,0.004651766213304479,0.0,0.00015113559002398108,1.3374830975573546e-05,8.426143514611334e-05,0.0022014971785794058,0.0006165797079739405,0.001251884179313684,0.02301005921037673,0.011189383594164829,0.08299751361892165
Wisconsin,0.7485990333678448,0.07625509962466231,0.010521592694611493,5.173412110692448e-05,0.00032665454673282444,0.00011441199860185221,7.959095554911458e-05,0.0014449074721978844,0.0012893734798956563,0.004883900009882544,0.026124073014089588,0.008065880086939854,0.12224374862788509
Wyoming,0.7275291907789975,0.10476903358837382,0.010207504334040668,0.0002754013621775068,0.0,0.0,0.0012075290495475296,0.0006320108183304322,0.0012251829830204467,0.00936364631403523,0.03379315945385791,0.008608057961394378,0.1023892833562246
Puerto Rico,0.8311204716321545,0.06762707914339723,0.007064987527297523,0.0016236092289366698,0.0,0.001664177880590058,0.0005498347043235824,0.0011031220598517087,0.0006473721008519417,0.0013258180625447765,0.02335632223593692,0.013216748810993242,0.0507004566131218
