NAME,DriveAlone,Carpool,Bus,Subway,LongDistanceRail,LightRail,Ferry,Taxi,Motorcycle,Bicycle,Walked,Other,WorkFromHome
North Dakota,0.8162262893531945,0.08178553357439929,0.004746448802280665,0.0004714361524886152,1.2341260536351183e-05,0.0,4.4428537930864257e-05,0.000584975749423046,0.000992237347122635,0.005089535845191228,0.03824556640215231,0.0054893926865690066,0.04631181428871145
Ohio,0.8334121842031792,0.0766244207382596,0.013913785292763754,0.00011302668105276593,0.00039203276933810733,0.00010882698207988449,3.615393028828377e-05,0.0015328901251017285,0.0008552778256076828,0.002894322974745384,0.02088145107998911,0.006748551058205454,0.042487076339388995
Oklahoma,0.8229895848916448,0.09826346080105372,0.003167348454756955,1.6048815912630247e-05,2.5219567862704674e-05,0.0,7.967090756627158e-05,0.0005714524808890127,0.0014243324122459344,0.0029369333120113352,0.01908548115209864,0.008680116720745444,0.04276035048321265
Oregon,0.7168082824088415,0.0971534339790738,0.03304361628320759,0.004714664973592654,0.005507781398885336,0.001091623123772756,0.00023911256979450144,0.00143877156557291,0.0022964023030585417,0.020376794304307867,0.03715153951117608,0.006597356449255141,0.07358062112946127
Pennsylvania,0.7619471744471744,0.08506578425933264,0.03491899157221738,0.001130584396713429,0.007623477583155003,0.009637790282951574,6.802990673958416e-05,0.001280349264220232,0.0007780507780507781,0.005652096377902829,0.0353096681725714,0.007021445932736256,0.04956655702623444
Rhode Island,0.7936497298042565,0.09441531632625705,0.01365340645788891,0.00013212973991505399,0.0012485302960089158,0.00689564048455231,0.0,0.0020068401076953125,0.0005668174349979127,0.001989605793793349,0.035531410494548214,0.0046149662781924655,0.04529560678189401
South Carolina,0.8184426461634312,0.09489383770159864,0.004244367982102148,9.734788949775569e-05,0.00032390297778344166,8.628562932755618e-05,0.000203103096724863,0.0011394127975305494,0.0012553452841142403,0.002350509040963992,0.02133821488750124,0.008976802882913498,0.04664822366651091
South Dakota,0.8123453168826883,0.07804966359286487,0.006388985645406713,0.0,7.791445909032577e-05,0.0,0.0003070746328854016,8.020606082827654e-05,0.0013612114323427503,0.003492401048636955,0.033904247712981464,0.0055365097988890315,0.058456468733385884
Tennessee,0.832090136329477,0.08780224983583175,0.005848676813596444,0.00018706412597210015,9.190824244809783e-05,0.00023902638318657244,4.5466975062663235e-05,0.0006274442558647527,0.0011038732016999452,0.0014224667912461784,0.013390348920061914,0.00839839982228908,0.048752938303263424
Texas,0.805810235873077,0.09846784177950475,0.011376750995823923,0.000343115417498212,0.0007888283213809944,0.0009471303429422507,8.688988017931497e-05,0.0009436823318240239,0.0014051028419120616,0.0025379660504227953,0.01536081290923103,0.011176306616151006,0.05075533664005262
Utah,0.7609211391011252,0.10734717131650973,0.013623635467191683,0.0026300194863592124,0.0017730770757142925,0.005126856400263406,2.89234879574031e-05,0.00012376562288749234,0.002855353636725027,0.006949036141579801,0.023553136146893652,0.006950381420089448,0.06811750469670359
Vermont,0.748591670715842,0.09167228326462797,0.013087979435414348,0.0,0.0013605228922083418,0.0004514177338202793,9.091051583880625e-05,0.001351118356087086,0.0009153748491355664,0.007147447452154423,0.05727989466919544,0.007037727864073104,0.0710136522516027
Virginia,0.7737531722341705,0.08656031016924065,0.019245661961578276,0.00016017592655933767,0.018471001602474335,0.0038025097565492767,9.438938529389541e-05,0.002596661523716406,0.0013026211884624708,0.004107368402485873,0.02588295191838083,0.010136371209616657,0.05388680472147146
Washington,0.7171977004501252,0.10175101667187678,0.05555731562177143,0.00044521887357942797,0.003574928121543631,0.0030528893667546545,0.002751497497045659,0.0011464105630140308,0.002368239184587801,0.006958647633653276,0.03435586950152588,0.0075462916884533274,0.06329397482606886
West Virginia,0.827688880711576,0.08991891819768903,0.008189641248488406,0.0,0.0002921360623710493,0.0005294966130475269,0.00019101204078107072,0.00032724856986756967,0.0005463506166458567,0.0015365233280477306,0.02938355077338809,0.008360990285071425,0.03303525155302621
Wisconsin,0.8111930014393189,0.07633902595878035,0.01687167604095424,1.6332697038677868e-05,4.389412329144677e-05,0.00045629472351806295,0.00011705099544385805,0.0008608692397469793,0.0014182225261918616,0.0062962547084103185,0.02996165218841127,0.006926764867007612,0.049498960491886394
Wyoming,0.7794085511114296,0.10202941123788711,0.0059144888857045625,0.0,0.0,0.0,0.0,0.0026222930734922712,0.0011356105249959699,0.010628884629851868,0.03620340683157499,0.009135037346182092,0.05292231635888159
Puerto Rico,0.8386528536586113,0.07539662671874985,0.007494704661634775,0.00660984927827067,0.0030132084590539813,8.787247456040772e-05,0.00045673251312211923,0.0006764136995231386,0.0006151073219228541,0.0011760606769654568,0.028295958581411294,0.01581091478311336,0.02171369717306075
